Product_ID,Product_Category,Product_Subcategory,Base_Price,Cost_Price,Profit_Margin,Seasonal_Flag,Inventory_Level,Reorder_Threshold,Lead_Time,Product_Rating,Review_Count,Return_Rate,Shipping_Weight,Size_Dimensions,Color_Variants,Size_Variants
PROD-0174,Beauty,SubCat-23,888.05,444.47,0.5,,1262,149,30,4.2,7927,0.1,28.59,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0175,Beauty,SubCat-24,762.32,529.24,0.31,Holiday,1566,90,10,1.0,13784,0.02,14.05,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0176,Beauty,SubCat-25,721.51,533.25,0.26,Back-to-School,1684,24,30,4.3,3416,0.23,9.22,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0177,Electronics,SubCat-26,1133.79,664.4,0.41,Summer,1312,74,30,3.0,9784,0.24,2.36,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0178,Home & Living,SubCat-27,27.49,17.16,0.38,Holiday,232,37,9,3.9,4637,0.03,7.45,,"Red,Blue,Black","S,M,L"
PROD-0179,Electronics,SubCat-28,1290.33,757.62,0.41,Winter,1757,198,29,2.3,4120,0.15,34.94,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0180,Electronics,SubCat-29,1372.37,639.9,0.53,Winter,1220,156,20,3.6,8108,0.16,30.56,,"Red,Blue,Black","S,M,L"
PROD-0181,Fashion,SubCat-30,1117.14,728.34,0.35,Summer,681,173,8,2.7,14656,0.15,34.03,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0182,Home & Living,SubCat-31,956.93,656.98,0.31,Holiday,1496,182,7,1.2,3165,0.09,15.9,,"Red,Blue,Black","S,M,L"
PROD-0183,Home & Living,SubCat-32,8.21,5.55,0.32,Summer,1776,126,23,1.9,8841,0.18,12.11,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0184,Beauty,SubCat-33,637.35,404.97,0.36,Holiday,1442,197,3,2.1,946,0.19,32.29,,"Red,Blue,Black","S,M,L"
PROD-0185,Sports,SubCat-34,327.38,174.49,0.47,Summer,217,132,6,2.3,12342,0.1,7.71,,"Red,Blue,Black","S,M,L"
PROD-0186,Fashion,SubCat-35,27.93,18.67,0.33,,434,72,13,4.0,11231,0.09,33.67,,"Red,Blue,Black","S,M,L"
PROD-0187,Fashion,SubCat-36,736.51,504.67,0.31,Winter,1811,152,5,2.6,9159,0.11,11.39,,"Red,Blue,Black","S,M,L"
PROD-0188,Sports,SubCat-37,452.01,215.59,0.52,Winter,470,81,9,4.0,11478,0.16,19.79,,"Red,Blue,Black","S,M,L"
PROD-0189,Fashion,SubCat-38,912.3,600.72,0.34,Holiday,53,25,32,1.5,10759,0.18,4.04,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0190,Electronics,SubCat-39,836.33,354.97,0.58,Back-to-School,674,40,38,1.9,5436,0.01,32.81,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0191,Fashion,SubCat-40,704.16,360.98,0.49,Holiday,102,30,22,2.7,14953,0.11,36.96,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0192,Fashion,SubCat-41,184.12,104.26,0.43,Holiday,1408,156,22,2.7,10705,0.06,9.47,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0193,Electronics,SubCat-42,842.88,591.27,0.3,Winter,1576,188,38,3.0,10988,0.22,33.01,,"Red,Blue,Black","S,M,L"
PROD-0194,Sports,SubCat-43,224.38,99.61,0.56,Back-to-School,960,98,9,2.7,3417,0.01,37.04,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0195,Beauty,SubCat-44,240.82,108.78,0.55,Winter,1087,27,32,2.8,1928,0.01,34.89,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0196,Electronics,SubCat-45,903.63,510.54,0.44,Summer,415,155,13,3.6,12945,0.1,8.54,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0197,Electronics,SubCat-46,36.53,17.39,0.52,Holiday,1078,73,27,1.4,14024,0.08,16.62,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0198,Beauty,SubCat-47,1024.64,648.43,0.37,Winter,1782,124,4,3.9,7031,0.23,2.51,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0199,Home & Living,SubCat-48,907.14,557.2,0.39,Back-to-School,48,73,34,3.2,14744,0.16,11.9,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0200,Home & Living,SubCat-49,768.82,534.52,0.3,,1266,170,9,3.5,7720,0.08,0.87,,"Red,Blue,Black","S,M,L"
PROD-0201,Electronics,SubCat-0,335.1,202.92,0.39,Back-to-School,377,25,44,4.1,14469,0.22,16.98,,"Red,Blue,Black","S,M,L"
PROD-0202,Electronics,SubCat-1,816.6,576.88,0.29,Summer,1329,120,28,4.5,9069,0.22,37.62,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0203,Home & Living,SubCat-2,1287.32,761.8,0.41,Holiday,23,135,42,1.3,2786,0.23,32.56,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0204,Electronics,SubCat-3,267.21,185.05,0.31,Back-to-School,1890,175,33,3.2,12177,0.16,18.45,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0205,Home & Living,SubCat-4,739.4,331.99,0.55,Holiday,1457,30,3,4.4,7207,0.13,32.76,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0206,Home & Living,SubCat-5,654.24,434.67,0.34,Winter,860,142,14,4.7,7028,0.19,24.85,,"Red,Blue,Black","S,M,L"
PROD-0207,Electronics,SubCat-6,1071.27,792.21,0.26,,1335,187,3,3.2,2618,0.11,10.96,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0208,Beauty,SubCat-7,342.22,229.83,0.33,Holiday,1938,99,20,4.9,9706,0.03,27.75,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0209,Home & Living,SubCat-8,1288.61,697.33,0.46,Summer,243,170,21,2.5,1661,0.14,33.19,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0210,Electronics,SubCat-9,1222.03,887.67,0.27,Summer,1689,99,22,2.6,6068,0.14,29.74,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0211,Beauty,SubCat-10,786.54,446.62,0.43,Back-to-School,46,152,11,4.9,854,0.17,15.01,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0212,Sports,SubCat-11,692.15,313.49,0.55,Summer,1716,27,16,3.2,7871,0.15,30.12,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0213,Sports,SubCat-12,586.81,378.32,0.36,Holiday,1669,53,16,3.4,2901,0.24,10.02,,"Red,Blue,Black","S,M,L"
PROD-0214,Home & Living,SubCat-13,671.21,364.36,0.46,Summer,952,98,31,3.9,4126,0.22,35.95,,"Red,Blue,Black","S,M,L"
PROD-0215,Fashion,SubCat-14,1003.68,473.98,0.53,Holiday,24,51,30,4.9,14703,0.14,5.55,,"Red,Blue,Black","S,M,L"
PROD-0216,Fashion,SubCat-15,157.87,106.03,0.33,,408,172,33,2.8,3553,0.21,37.43,,"Red,Blue,Black","S,M,L"
PROD-0217,Fashion,SubCat-16,1195.65,824.56,0.31,Summer,1372,99,44,4.3,2728,0.0,31.04,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0218,Sports,SubCat-17,468.36,304.88,0.35,Back-to-School,133,25,22,3.1,741,0.24,3.96,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0219,Home & Living,SubCat-18,687.79,486.45,0.29,,105,136,12,2.1,445,0.24,23.13,,"Red,Blue,Black","S,M,L"
PROD-0220,Sports,SubCat-19,1082.22,477.55,0.56,Summer,1984,172,39,4.7,3424,0.04,26.69,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0221,Home & Living,SubCat-20,104.25,52.84,0.49,Back-to-School,1161,67,28,2.2,11670,0.08,14.09,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0222,Home & Living,SubCat-21,510.93,279.5,0.45,,94,57,41,3.6,12669,0.19,8.96,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0223,Fashion,SubCat-22,490.09,329.85,0.33,Holiday,1612,152,44,3.2,1307,0.08,13.46,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0224,Fashion,SubCat-23,37.52,25.29,0.33,,1900,90,5,2.3,13827,0.24,31.55,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0225,Sports,SubCat-24,1029.43,682.17,0.34,Holiday,1475,80,11,4.3,14881,0.14,18.49,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0226,Sports,SubCat-25,525.66,226.14,0.57,Holiday,1320,179,29,2.4,6767,0.12,38.45,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0227,Electronics,SubCat-26,724.83,539.68,0.26,Summer,457,113,36,4.2,5176,0.16,14.04,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0228,Electronics,SubCat-27,47.31,22.55,0.52,Summer,1837,139,24,1.9,13489,0.09,37.45,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0229,Fashion,SubCat-28,1097.99,505.66,0.54,,1150,53,17,3.3,10336,0.07,18.95,,"Red,Blue,Black","S,M,L"
PROD-0230,Beauty,SubCat-29,351.95,228.33,0.35,Holiday,90,125,23,3.7,8253,0.1,16.37,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0231,Electronics,SubCat-30,360.21,167.47,0.54,,841,52,5,4.4,9978,0.06,0.98,,"Red,Blue,Black","S,M,L"
PROD-0232,Home & Living,SubCat-31,164.64,93.57,0.43,Holiday,1409,164,13,2.2,8318,0.14,15.02,,"Red,Blue,Black","S,M,L"
PROD-0233,Home & Living,SubCat-32,479.9,264.39,0.45,Holiday,1405,116,7,2.1,14841,0.06,32.52,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0234,Beauty,SubCat-33,1157.1,802.82,0.31,,625,90,3,4.5,12393,0.09,34.48,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0235,Sports,SubCat-34,524.38,370.01,0.29,,1227,65,24,4.0,11203,0.11,22.55,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0236,Sports,SubCat-35,947.36,634.21,0.33,Back-to-School,1098,50,26,4.6,7160,0.22,16.45,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0237,Sports,SubCat-36,740.92,300.44,0.59,,511,97,44,2.4,1670,0.08,6.98,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0238,Beauty,SubCat-37,292.89,152.15,0.48,Back-to-School,1118,118,11,3.8,5107,0.19,21.86,,"Red,Blue,Black","S,M,L"
PROD-0239,Fashion,SubCat-38,1440.69,1065.51,0.26,Holiday,926,120,21,1.8,5327,0.11,19.87,,"Red,Blue,Black","S,M,L"
PROD-0240,Beauty,SubCat-39,451.66,219.12,0.51,Back-to-School,1820,68,22,2.2,7096,0.25,22.48,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0241,Electronics,SubCat-40,1302.25,756.61,0.42,Holiday,1675,63,27,1.0,11498,0.01,1.76,,"Red,Blue,Black","S,M,L"
PROD-0242,Fashion,SubCat-41,981.75,612.55,0.38,Holiday,1308,69,30,4.8,747,0.23,13.81,,"Red,Blue,Black","S,M,L"
PROD-0243,Beauty,SubCat-42,1439.32,988.1,0.31,Winter,162,109,5,1.3,12024,0.03,23.13,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0244,Beauty,SubCat-43,258.31,122.94,0.52,Winter,657,50,43,2.9,13446,0.25,20.68,,"Red,Blue,Black","S,M,L"
PROD-0245,Sports,SubCat-44,308.7,161.06,0.48,Holiday,1750,50,32,4.5,11622,0.16,37.73,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0246,Sports,SubCat-45,762.46,306.37,0.6,Summer,1188,187,36,2.8,591,0.02,15.31,,"Red,Blue,Black","S,M,L"
PROD-0247,Electronics,SubCat-46,480.55,282.17,0.41,Holiday,296,82,13,3.1,1096,0.14,37.17,,"Red,Blue,Black","S,M,L"
PROD-0248,Fashion,SubCat-47,702.95,407.36,0.42,Summer,1811,139,16,1.6,12288,0.14,29.89,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0249,Home & Living,SubCat-48,496.18,274.86,0.45,Holiday,1699,152,17,4.8,8561,0.01,21.27,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0250,Fashion,SubCat-49,1031.09,617.57,0.4,Back-to-School,680,21,13,4.5,14002,0.03,36.78,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0251,Home & Living,SubCat-0,48.33,27.09,0.44,Back-to-School,1573,35,4,4.2,7556,0.23,10.44,,"Red,Blue,Black","S,M,L"
PROD-0252,Home & Living,SubCat-1,1473.34,819.65,0.44,,714,133,22,3.0,6323,0.01,16.87,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0253,Electronics,SubCat-2,1263.56,771.55,0.39,Summer,1566,160,3,4.7,5408,0.06,29.51,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0254,Sports,SubCat-3,733.31,489.76,0.33,,715,57,25,1.9,11419,0.05,36.51,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0255,Electronics,SubCat-4,957.08,698.02,0.27,Holiday,1477,76,31,2.9,5135,0.08,15.21,,"Red,Blue,Black","S,M,L"
PROD-0256,Fashion,SubCat-5,705.02,489.21,0.31,,1783,92,6,1.9,12691,0.24,4.64,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0257,Fashion,SubCat-6,319.45,202.55,0.37,Back-to-School,1805,170,30,1.8,6341,0.16,32.94,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0258,Sports,SubCat-7,516.09,220.37,0.57,Winter,1155,61,19,1.4,13032,0.02,25.43,,"Red,Blue,Black","S,M,L"
PROD-0259,Fashion,SubCat-8,557.47,389.34,0.3,Holiday,366,126,44,4.5,576,0.04,24.14,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0260,Sports,SubCat-9,1478.57,801.24,0.46,Back-to-School,886,20,5,1.4,9675,0.01,27.84,,"Red,Blue,Black","S,M,L"
PROD-0261,Fashion,SubCat-10,1065.85,471.54,0.56,,1350,150,18,3.2,10672,0.24,34.51,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0262,Sports,SubCat-11,270.72,152.65,0.44,,171,136,27,2.0,4145,0.13,19.07,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0263,Electronics,SubCat-12,979.07,511.69,0.48,Back-to-School,1710,141,22,2.8,2793,0.2,22.46,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0264,Sports,SubCat-13,304.08,136.57,0.55,Summer,1553,199,42,3.9,11997,0.04,12.53,,"Red,Blue,Black","S,M,L"
PROD-0265,Electronics,SubCat-14,561.01,415.99,0.26,,951,87,28,1.4,13867,0.05,27.83,,"Red,Blue,Black","S,M,L"
PROD-0266,Home & Living,SubCat-15,1332.7,818.62,0.39,Back-to-School,1834,46,12,4.3,14389,0.02,36.72,,"Red,Blue,Black","S,M,L"
PROD-0267,Sports,SubCat-16,1316.09,783.57,0.4,Winter,753,64,26,4.5,714,0.07,15.34,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0268,Sports,SubCat-17,1077.02,593.01,0.45,Holiday,182,32,17,4.0,3305,0.17,36.35,,"Red,Blue,Black","S,M,L"
PROD-0269,Home & Living,SubCat-18,493.16,219.51,0.55,Summer,542,127,11,4.3,11701,0.01,21.11,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0270,Beauty,SubCat-19,1239.61,603.22,0.51,,896,37,39,2.9,8712,0.05,28.61,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0271,Sports,SubCat-20,1473.28,996.31,0.32,Back-to-School,7,116,26,3.8,12473,0.13,2.0,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0272,Sports,SubCat-21,545.08,392.87,0.28,Summer,1654,49,39,1.2,12676,0.21,17.02,,"Red,Blue,Black","S,M,L"
PROD-0273,Sports,SubCat-22,182.95,89.79,0.51,Back-to-School,1444,48,20,3.0,1148,0.06,9.62,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0274,Fashion,SubCat-23,138.54,90.48,0.35,Winter,222,135,20,3.9,14115,0.07,40.0,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0275,Fashion,SubCat-24,79.45,41.03,0.48,Winter,670,36,7,4.8,3501,0.09,20.95,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0276,Beauty,SubCat-25,618.2,399.42,0.35,Back-to-School,1028,40,40,3.8,5879,0.1,26.97,,"Red,Blue,Black","S,M,L"
PROD-0277,Home & Living,SubCat-26,1460.55,655.98,0.55,Holiday,838,198,4,4.0,10395,0.03,13.54,,"Red,Blue,Black","S,M,L"
PROD-0278,Fashion,SubCat-27,958.05,681.8,0.29,Winter,301,82,23,1.6,3775,0.1,20.42,,"Red,Blue,Black","S,M,L"
PROD-0279,Electronics,SubCat-28,1171.84,571.3,0.51,,5,86,38,3.6,10218,0.03,25.43,,"Red,Blue,Black","S,M,L"
PROD-0280,Sports,SubCat-29,422.14,184.6,0.56,Summer,74,141,29,4.6,3001,0.13,5.73,,"Red,Blue,Black","S,M,L"
PROD-0281,Beauty,SubCat-30,948.64,704.04,0.26,Back-to-School,1798,96,42,4.1,12237,0.11,9.44,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0282,Fashion,SubCat-31,262.16,105.24,0.6,Holiday,1419,168,17,1.4,771,0.24,14.03,,"Red,Blue,Black","S,M,L"
PROD-0283,Fashion,SubCat-32,426.81,230.5,0.46,Back-to-School,1135,57,36,1.7,11814,0.17,2.9,,"Red,Blue,Black","S,M,L"
PROD-0284,Electronics,SubCat-33,975.61,587.18,0.4,,353,28,4,1.2,10622,0.18,37.11,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0285,Sports,SubCat-34,378.91,170.69,0.55,Summer,379,29,14,2.6,278,0.11,5.5,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0286,Electronics,SubCat-35,525.81,387.08,0.26,Holiday,1874,99,9,2.7,8254,0.03,24.99,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0287,Electronics,SubCat-36,341.67,225.45,0.34,Back-to-School,712,167,39,3.4,8085,0.1,0.17,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0288,Sports,SubCat-37,104.54,70.98,0.32,Back-to-School,1350,104,31,1.1,14335,0.18,9.66,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0289,Beauty,SubCat-38,372.42,204.36,0.45,Holiday,196,104,26,1.8,6510,0.09,24.82,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0290,Beauty,SubCat-39,1236.14,549.36,0.56,Summer,343,93,7,3.3,9032,0.11,26.39,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0291,Sports,SubCat-40,208.97,141.61,0.32,Back-to-School,1566,160,38,4.5,5115,0.08,25.79,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0292,Beauty,SubCat-41,224.89,141.91,0.37,,1347,100,35,1.2,3242,0.15,7.17,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0293,Sports,SubCat-42,987.84,572.52,0.42,Back-to-School,1398,103,39,2.1,3915,0.19,28.22,,"Red,Blue,Black","S,M,L"
PROD-0294,Beauty,SubCat-43,649.84,427.65,0.34,Winter,1816,187,15,4.4,2458,0.11,4.06,,"Red,Blue,Black","S,M,L"
PROD-0295,Beauty,SubCat-44,633.79,444.23,0.3,Holiday,337,154,35,4.6,2067,0.13,30.03,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0296,Home & Living,SubCat-45,1376.61,591.49,0.57,Back-to-School,1799,171,42,4.8,8012,0.19,13.92,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0297,Home & Living,SubCat-46,735.67,353.84,0.52,Summer,808,185,44,4.1,12863,0.13,23.66,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0298,Sports,SubCat-47,264.79,137.31,0.48,,36,52,13,4.9,10919,0.1,11.0,,"Red,Blue,Black","S,M,L"
PROD-0299,Sports,SubCat-48,1074.99,602.75,0.44,,1490,20,17,4.3,14795,0.11,24.53,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0300,Fashion,SubCat-49,497.79,268.06,0.46,Winter,1030,36,39,3.4,7237,0.01,27.32,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0301,Beauty,SubCat-0,840.1,373.18,0.56,,299,121,38,4.8,3967,0.06,36.17,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0302,Home & Living,SubCat-1,946.76,602.53,0.36,Holiday,1527,45,37,3.1,7355,0.14,31.33,,"Red,Blue,Black","S,M,L"
PROD-0303,Electronics,SubCat-2,1207.91,623.13,0.48,,39,114,34,3.3,1781,0.01,28.37,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0304,Home & Living,SubCat-3,90.23,37.84,0.58,Winter,339,164,23,2.8,83,0.04,2.47,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0305,Sports,SubCat-4,673.63,449.8,0.33,Back-to-School,56,168,38,3.1,7689,0.11,11.07,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0306,Electronics,SubCat-5,702.55,403.32,0.43,Winter,871,69,40,2.5,1355,0.24,38.02,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0307,Electronics,SubCat-6,1154.64,520.42,0.55,Summer,20,68,5,3.8,399,0.06,25.28,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0308,Home & Living,SubCat-7,722.28,381.16,0.47,Winter,724,107,3,3.0,7735,0.25,22.43,,"Red,Blue,Black","S,M,L"
PROD-0309,Sports,SubCat-8,1470.66,751.82,0.49,Back-to-School,167,122,35,2.1,5962,0.16,25.52,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0310,Sports,SubCat-9,1341.89,963.38,0.28,,1061,67,14,4.7,3641,0.04,4.08,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0311,Beauty,SubCat-10,812.0,455.23,0.44,Winter,1773,148,13,4.6,8896,0.07,24.14,,"Red,Blue,Black","S,M,L"
PROD-0312,Home & Living,SubCat-11,166.85,106.37,0.36,Holiday,82,128,14,2.9,2698,0.13,28.05,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0313,Electronics,SubCat-12,302.84,153.37,0.49,Holiday,1687,55,31,2.0,11928,0.06,26.02,,"Red,Blue,Black","S,M,L"
PROD-0314,Electronics,SubCat-13,1169.41,547.25,0.53,,1392,119,12,3.8,2817,0.14,37.78,,"Red,Blue,Black","S,M,L"
PROD-0315,Fashion,SubCat-14,1269.34,519.17,0.59,,1429,98,11,2.8,9926,0.04,37.22,,"Red,Blue,Black","S,M,L"
PROD-0316,Home & Living,SubCat-15,97.66,47.94,0.51,Summer,1390,24,29,4.5,8416,0.07,34.21,,"Red,Blue,Black","S,M,L"
PROD-0317,Electronics,SubCat-16,174.3,116.93,0.33,Back-to-School,403,55,31,3.8,16,0.14,29.98,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0318,Home & Living,SubCat-17,666.29,409.13,0.39,Holiday,1698,133,37,4.8,7330,0.08,6.31,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0319,Electronics,SubCat-18,493.47,328.39,0.33,Summer,1025,134,16,3.8,11970,0.2,6.55,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0320,Beauty,SubCat-19,484.73,291.47,0.4,Back-to-School,1441,186,41,4.9,7909,0.23,10.73,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0321,Beauty,SubCat-20,353.23,219.88,0.38,Back-to-School,1877,124,35,2.1,4702,0.23,19.57,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0322,Sports,SubCat-21,202.69,92.13,0.55,,179,69,26,3.7,1083,0.03,19.24,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0323,Sports,SubCat-22,148.43,83.06,0.44,,1741,137,28,5.0,4718,0.04,16.37,,"Red,Blue,Black","S,M,L"
PROD-0324,Home & Living,SubCat-23,1328.09,632.44,0.52,Back-to-School,733,153,24,1.6,13606,0.23,19.91,,"Red,Blue,Black","S,M,L"
PROD-0325,Beauty,SubCat-24,818.64,597.66,0.27,Summer,842,75,18,2.7,11147,0.17,33.96,,"Red,Blue,Black","S,M,L"
PROD-0326,Sports,SubCat-25,771.25,550.24,0.29,Holiday,1147,60,13,4.7,10669,0.21,24.17,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0327,Fashion,SubCat-26,974.74,653.85,0.33,Winter,1485,35,17,1.7,3238,0.23,24.18,,"Red,Blue,Black","S,M,L"
PROD-0328,Fashion,SubCat-27,1093.12,669.08,0.39,Winter,793,175,39,4.5,14285,0.09,9.98,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0329,Beauty,SubCat-28,140.46,101.87,0.27,,1757,147,10,1.7,6256,0.24,34.57,,"Red,Blue,Black","S,M,L"
PROD-0330,Fashion,SubCat-29,268.27,168.65,0.37,,443,85,37,4.1,12267,0.1,15.5,,"Red,Blue,Black","S,M,L"
PROD-0331,Home & Living,SubCat-30,611.47,365.01,0.4,Winter,624,39,11,2.3,4123,0.03,14.8,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0332,Electronics,SubCat-31,584.36,286.12,0.51,,1786,130,30,2.6,11167,0.01,29.54,,"Red,Blue,Black","S,M,L"
PROD-0333,Sports,SubCat-32,327.69,178.08,0.46,Holiday,408,121,44,1.5,12724,0.12,31.0,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0334,Home & Living,SubCat-33,1107.51,469.55,0.58,Winter,1539,140,42,1.5,9886,0.19,30.06,,"Red,Blue,Black","S,M,L"
PROD-0335,Home & Living,SubCat-34,150.88,108.06,0.28,Holiday,1216,132,20,4.6,9338,0.23,11.53,,"Red,Blue,Black","S,M,L"
PROD-0336,Electronics,SubCat-35,988.22,689.83,0.3,Holiday,865,63,41,4.8,11472,0.12,37.61,,"Red,Blue,Black","S,M,L"
PROD-0337,Fashion,SubCat-36,832.66,454.35,0.45,,1927,141,17,1.4,14156,0.13,4.21,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0338,Fashion,SubCat-37,1004.82,679.73,0.32,Holiday,236,184,39,3.4,11256,0.02,30.35,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0339,Fashion,SubCat-38,170.63,118.7,0.3,Holiday,987,159,42,5.0,3484,0.12,17.12,,"Red,Blue,Black","S,M,L"
PROD-0340,Fashion,SubCat-39,1484.44,820.61,0.45,Winter,495,125,31,2.6,7458,0.16,18.53,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0341,Home & Living,SubCat-40,485.16,359.66,0.26,Winter,116,139,16,2.9,3015,0.11,7.11,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0342,Electronics,SubCat-41,691.49,436.38,0.37,,887,71,39,3.3,14863,0.18,13.32,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0343,Beauty,SubCat-42,800.68,550.53,0.31,Winter,1785,126,23,3.9,11992,0.14,27.83,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0344,Beauty,SubCat-43,1133.55,645.03,0.43,,734,52,32,3.1,2749,0.05,17.55,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0345,Beauty,SubCat-44,477.1,339.88,0.29,Holiday,1684,65,10,2.5,9754,0.05,30.12,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0346,Beauty,SubCat-45,607.17,332.74,0.45,,1759,99,35,1.2,9336,0.19,22.8,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0347,Home & Living,SubCat-46,514.61,363.31,0.29,Back-to-School,653,36,36,3.7,1023,0.2,20.17,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0348,Sports,SubCat-47,957.11,554.92,0.42,Summer,1344,127,39,3.1,7308,0.07,23.7,,"Red,Blue,Black","S,M,L"
